Days_to_Return,Discount_Applied,Is_Returned,Order_Date,Order_ID,Order_Quantity,Payment_Method,Price,Product_Category,Product_ID,Product_Price,Return_Date,Return_Reason,Return_Status,Shipping_Method,Supplier,User_Age,User_Gender,User_ID,User_Location,Category_Return_Rate,Supplier_Return_Rate,Location_Return_Rate
-545.0,20.85,1,2024-08-30,ORD00005750,4.0,Credit Card,,Clothing,PROD00005750,115.47,2023-03-04,Changed mind,Returned,Next-Day,,70.0,Male,USER00005750,City91,52.423788105947025,,44.21052631578947
-267.0,39.3,1,2024-09-21,ORD00005751,2.0,Credit Card,,Clothing,PROD00005751,284.28,2023-12-29,Defective,Returned,Standard,,49.0,Male,USER00005751,City45,52.423788105947025,,41.83673469387755
125.0,22.25,1,2023-04-17,ORD00005752,1.0,Gift Card,,Electronics,PROD00005752,273.1,2023-08-20,Not as described,Returned,Standard,,31.0,Female,USER00005752,City30,50.956696878147035,,52.083333333333336
,18.28,0,2024-04-15,ORD00005753,4.0,Credit Card,,Books,PROD00005753,481.73,,,Not Returned,Next-Day,,18.0,Male,USER00005753,City2,50.66144047035767,,50.54945054945055
,0.26,0,2024-08-05,ORD00005754,4.0,Credit Card,,Clothing,PROD00005754,308.85,,,Not Returned,Standard,,44.0,Male,USER00005754,City84,52.423788105947025,,55.55555555555556
-535.0,29.06,1,2024-11-25,ORD00005755,1.0,Debit Card,,Clothing,PROD00005755,138.1,2023-06-09,Defective,Returned,Express,,56.0,Female,USER00005755,City17,52.423788105947025,,44.827586206896555
,20.23,0,2024-01-11,ORD00005756,5.0,Debit Card,,Books,PROD00005756,334.38,,,Not Returned,Standard,,45.0,Female,USER00005756,City62,50.66144047035767,,52.72727272727272
-12.0,18.84,1,2023-03-05,ORD00005757,2.0,Credit Card,,Books,PROD00005757,351.74,2023-02-21,Changed mind,Returned,Express,,35.0,Female,USER00005757,City96,50.66144047035767,,48.38709677419355
-232.0,19.24,1,2024-05-22,ORD00005758,1.0,Gift Card,,Home,PROD00005758,58.32,2023-10-03,Defective,Returned,Express,,46.0,Female,USER00005758,City55,49.01477832512315,,48.888888888888886
,49.64,0,2023-08-02,ORD00005759,1.0,PayPal,,Clothing,PROD00005759,252.42,,,Not Returned,Standard,,50.0,Male,USER00005759,City89,52.423788105947025,,50.505050505050505
,5.86,0,2024-02-18,ORD00005760,2.0,Debit Card,,Electronics,PROD00005760,364.11,,,Not Returned,Express,,20.0,Male,USER00005760,City66,50.956696878147035,,54.36893203883495
,19.22,0,2024-08-10,ORD00005761,1.0,Credit Card,,Electronics,PROD00005761,249.56,,,Not Returned,Next-Day,,70.0,Male,USER00005761,City84,50.956696878147035,,55.55555555555556
,8.17,0,2023-10-12,ORD00005762,4.0,Gift Card,,Books,PROD00005762,272.44,,,Not Returned,Standard,,52.0,Male,USER00005762,City66,50.66144047035767,,54.36893203883495
339.0,19.28,1,2023-05-27,ORD00005763,1.0,Credit Card,,Electronics,PROD00005763,307.17,2024-04-30,Wrong item,Returned,Next-Day,,61.0,Female,USER00005763,City2,50.956696878147035,,50.54945054945055
232.0,12.11,1,2023-11-02,ORD00005764,3.0,Debit Card,,Books,PROD00005764,73.97,2024-06-21,Not as described,Returned,Next-Day,,22.0,Male,USER00005764,City56,50.66144047035767,,45.1219512195122
,26.6,0,2023-12-13,ORD00005765,4.0,Credit Card,,Clothing,PROD00005765,121.02,,,Not Returned,Next-Day,,46.0,Male,USER00005765,City36,52.423788105947025,,45.08196721311475
,31.25,0,2024-02-21,ORD00005766,3.0,Credit Card,,Electronics,PROD00005766,171.17,,,Not Returned,Next-Day,,38.0,Female,USER00005766,City8,50.956696878147035,,49.45054945054945
,9.88,0,2024-04-07,ORD00005767,3.0,Credit Card,,Clothing,PROD00005767,241.59,,,Not Returned,Express,,38.0,Female,USER00005767,City49,52.423788105947025,,46.666666666666664
,11.06,0,2023-08-17,ORD00005768,5.0,Credit Card,,Home,PROD00005768,240.0,,,Not Returned,Express,,54.0,Male,USER00005768,City16,49.01477832512315,,44.086021505376344
-123.0,9.52,1,2024-11-07,ORD00005769,3.0,Debit Card,,Books,PROD00005769,15.39,2024-07-07,Changed mind,Returned,Next-Day,,33.0,Female,USER00005769,City4,50.66144047035767,,52.57731958762887
,24.61,0,2024-06-23,ORD00005770,5.0,Gift Card,,Toys,PROD00005770,131.96,,,Not Returned,Express,,30.0,Female,USER00005770,City17,49.53703703703704,,44.827586206896555
,38.18,0,2023-10-02,ORD00005771,2.0,PayPal,,Books,PROD00005771,221.14,,,Not Returned,Express,,24.0,Male,USER00005771,City93,50.66144047035767,,49.532710280373834
,19.88,0,2023-04-15,ORD00005772,1.0,Gift Card,,Electronics,PROD00005772,468.99,,,Not Returned,Standard,,32.0,Female,USER00005772,City93,50.956696878147035,,49.532710280373834
-600.0,15.65,1,2024-09-12,ORD00005773,2.0,PayPal,,Electronics,PROD00005773,431.47,2023-01-21,Not as described,Returned,Next-Day,,64.0,Female,USER00005773,City79,50.956696878147035,,52.88461538461539
169.0,49.29,1,2023-04-16,ORD00005774,5.0,PayPal,,Electronics,PROD00005774,303.96,2023-10-02,Not as described,Returned,Standard,,46.0,Female,USER00005774,City12,50.956696878147035,,54.08163265306123
,5.84,0,2023-08-28,ORD00005775,4.0,PayPal,,Books,PROD00005775,231.84,,,Not Returned,Next-Day,,38.0,Male,USER00005775,City32,50.66144047035767,,39.81481481481482
-404.0,34.43,1,2024-05-14,ORD00005776,3.0,Debit Card,,Books,PROD00005776,179.68,2023-04-06,Not as described,Returned,Express,,26.0,Female,USER00005776,City73,50.66144047035767,,50.0
99.0,12.53,1,2023-06-09,ORD00005777,3.0,Gift Card,,Electronics,PROD00005777,122.38,2023-09-16,Defective,Returned,Next-Day,,46.0,Female,USER00005777,City94,50.956696878147035,,47.368421052631575
,35.8,0,2024-12-21,ORD00005778,2.0,Credit Card,,Electronics,PROD00005778,377.99,,,Not Returned,Express,,40.0,Male,USER00005778,City14,50.956696878147035,,54.08163265306123
,17.7,0,2023-11-29,ORD00005779,5.0,Credit Card,,Toys,PROD00005779,358.21,,,Not Returned,Standard,,40.0,Male,USER00005779,City35,49.53703703703704,,54.285714285714285
-542.0,33.74,1,2024-12-04,ORD00005780,1.0,PayPal,,Home,PROD00005780,290.05,2023-06-11,Defective,Returned,Next-Day,,32.0,Male,USER00005780,City73,49.01477832512315,,50.0
-461.0,8.44,1,2024-08-23,ORD00005781,5.0,Debit Card,,Clothing,PROD00005781,191.88,2023-05-20,Changed mind,Returned,Next-Day,,47.0,Female,USER00005781,City95,52.423788105947025,,55.42168674698795
-195.0,8.78,1,2024-12-09,ORD00005782,5.0,Credit Card,,Books,PROD00005782,86.77,2024-05-28,Defective,Returned,Next-Day,,51.0,Male,USER00005782,City10,50.66144047035767,,59.80392156862745
,31.03,0,2024-02-28,ORD00005783,2.0,Gift Card,,Electronics,PROD00005783,142.98,,,Not Returned,Next-Day,,53.0,Male,USER00005783,City34,50.956696878147035,,49.48453608247423
,8.34,0,2024-09-24,ORD00005784,1.0,Credit Card,,Clothing,PROD00005784,440.16,,,Not Returned,Express,,58.0,Female,USER00005784,City81,52.423788105947025,,50.0
,38.23,0,2023-12-16,ORD00005785,2.0,Gift Card,,Toys,PROD00005785,439.87,,,Not Returned,Express,,57.0,Male,USER00005785,City66,49.53703703703704,,54.36893203883495
,0.71,0,2024-06-27,ORD00005786,4.0,Credit Card,,Home,PROD00005786,395.67,,,Not Returned,Express,,30.0,Female,USER00005786,City29,49.01477832512315,,53.84615384615385
35.0,24.31,1,2023-03-30,ORD00005787,3.0,Credit Card,,Clothing,PROD00005787,284.69,2023-05-04,Defective,Returned,Express,,30.0,Male,USER00005787,City69,52.423788105947025,,44.086021505376344
-56.0,19.69,1,2024-06-21,ORD00005788,3.0,PayPal,,Electronics,PROD00005788,284.15,2024-04-26,Changed mind,Returned,Next-Day,,33.0,Female,USER00005788,City83,50.956696878147035,,46.601941747572816
-2.0,16.12,1,2023-09-19,ORD00005789,1.0,PayPal,,Clothing,PROD00005789,292.65,2023-09-17,Not as described,Returned,Next-Day,,59.0,Male,USER00005789,City15,52.423788105947025,,57.798165137614674
,38.46,0,2024-04-09,ORD00005790,4.0,Gift Card,,Toys,PROD00005790,326.19,,,Not Returned,Express,,50.0,Female,USER00005790,City85,49.53703703703704,,55.45454545454545
,25.44,0,2024-09-02,ORD00005791,4.0,Credit Card,,Toys,PROD00005791,334.04,,,Not Returned,Next-Day,,70.0,Female,USER00005791,City61,49.53703703703704,,53.77358490566038
,8.47,0,2024-06-19,ORD00005792,4.0,Gift Card,,Clothing,PROD00005792,398.02,,,Not Returned,Express,,44.0,Male,USER00005792,City22,52.423788105947025,,43.103448275862064
444.0,43.63,1,2023-03-31,ORD00005793,3.0,PayPal,,Toys,PROD00005793,253.49,2024-06-17,Not as described,Returned,Next-Day,,44.0,Female,USER00005793,City32,49.53703703703704,,39.81481481481482
,44.8,0,2023-04-08,ORD00005794,4.0,PayPal,,Books,PROD00005794,452.68,,,Not Returned,Express,,61.0,Male,USER00005794,City96,50.66144047035767,,48.38709677419355
,45.09,0,2023-01-27,ORD00005795,2.0,PayPal,,Books,PROD00005795,297.11,,,Not Returned,Standard,,45.0,Male,USER00005795,City75,50.66144047035767,,54.94505494505495
-13.0,42.38,1,2023-07-19,ORD00005796,5.0,Gift Card,,Clothing,PROD00005796,283.19,2023-07-06,Defective,Returned,Next-Day,,24.0,Male,USER00005796,City4,52.423788105947025,,52.57731958762887
,32.26,0,2024-04-06,ORD00005797,4.0,Debit Card,,Books,PROD00005797,402.12,,,Not Returned,Next-Day,,26.0,Female,USER00005797,City84,50.66144047035767,,55.55555555555556
,33.74,0,2024-08-14,ORD00005798,2.0,PayPal,,Electronics,PROD00005798,191.86,,,Not Returned,Standard,,49.0,Female,USER00005798,City15,50.956696878147035,,57.798165137614674
,28.84,0,2023-06-01,ORD00005799,5.0,Credit Card,,Electronics,PROD00005799,198.49,,,Not Returned,Express,,67.0,Female,USER00005799,City55,50.956696878147035,,48.888888888888886
,27.68,0,2024-08-30,ORD00005800,4.0,PayPal,,Electronics,PROD00005800,101.3,,,Not Returned,Standard,,54.0,Male,USER00005800,City15,50.956696878147035,,57.798165137614674
-155.0,16.01,1,2024-11-30,ORD00005801,4.0,Credit Card,,Books,PROD00005801,432.09,2024-06-28,Wrong item,Returned,Standard,,35.0,Male,USER00005801,City65,50.66144047035767,,50.0
,49.88,0,2023-03-06,ORD00005802,3.0,Credit Card,,Electronics,PROD00005802,469.48,,,Not Returned,Express,,27.0,Female,USER00005802,City60,50.956696878147035,,46.0
72.0,46.32,1,2023-09-17,ORD00005803,1.0,Credit Card,,Home,PROD00005803,366.69,2023-11-28,Not as described,Returned,Next-Day,,31.0,Male,USER00005803,City34,49.01477832512315,,49.48453608247423
,36.21,0,2024-11-30,ORD00005804,5.0,PayPal,,Electronics,PROD00005804,263.92,,,Not Returned,Next-Day,,22.0,Male,USER00005804,City11,50.956696878147035,,49.494949494949495
,21.11,0,2024-02-13,ORD00005805,1.0,Debit Card,,Electronics,PROD00005805,74.58,,,Not Returned,Next-Day,,55.0,Female,USER00005805,City60,50.956696878147035,,46.0
-96.0,20.57,1,2023-05-12,ORD00005806,5.0,PayPal,,Clothing,PROD00005806,119.1,2023-02-05,Changed mind,Returned,Standard,,58.0,Male,USER00005806,City24,52.423788105947025,,55.55555555555556
,0.27,0,2024-04-16,ORD00005807,3.0,Credit Card,,Home,PROD00005807,132.65,,,Not Returned,Standard,,66.0,Male,USER00005807,City78,49.01477832512315,,53.63636363636364
,36.88,0,2023-02-19,ORD00005808,1.0,PayPal,,Books,PROD00005808,154.33,,,Not Returned,Standard,,29.0,Male,USER00005808,City77,50.66144047035767,,50.0
,17.53,0,2023-08-07,ORD00005809,5.0,PayPal,,Home,PROD00005809,76.3,,,Not Returned,Next-Day,,48.0,Female,USER00005809,City16,49.01477832512315,,44.086021505376344
,20.51,0,2023-03-07,ORD00005810,5.0,Gift Card,,Clothing,PROD00005810,268.29,,,Not Returned,Next-Day,,27.0,Female,USER00005810,City100,52.423788105947025,,48.113207547169814
,18.23,0,2024-09-30,ORD00005811,5.0,Gift Card,,Clothing,PROD00005811,270.36,,,Not Returned,Next-Day,,67.0,Male,USER00005811,City32,52.423788105947025,,39.81481481481482
,18.13,0,2023-11-01,ORD00005812,4.0,PayPal,,Home,PROD00005812,442.12,,,Not Returned,Next-Day,,43.0,Male,USER00005812,City61,49.01477832512315,,53.77358490566038
221.0,23.33,1,2023-10-24,ORD00005813,4.0,PayPal,,Electronics,PROD00005813,136.11,2024-06-01,Changed mind,Returned,Next-Day,,53.0,Male,USER00005813,City70,50.956696878147035,,46.15384615384615
,20.64,0,2024-07-16,ORD00005814,4.0,Gift Card,,Toys,PROD00005814,480.39,,,Not Returned,Express,,25.0,Male,USER00005814,City74,49.53703703703704,,57.291666666666664
,16.67,0,2024-03-26,ORD00005815,3.0,Gift Card,,Books,PROD00005815,232.55,,,Not Returned,Standard,,36.0,Female,USER00005815,City20,50.66144047035767,,53.06122448979592
,42.52,0,2024-02-13,ORD00005816,5.0,Gift Card,,Electronics,PROD00005816,330.8,,,Not Returned,Next-Day,,63.0,Male,USER00005816,City73,50.956696878147035,,50.0
79.0,21.07,1,2023-02-11,ORD00005817,2.0,Credit Card,,Clothing,PROD00005817,54.8,2023-05-01,Changed mind,Returned,Next-Day,,23.0,Female,USER00005817,City37,52.423788105947025,,44.761904761904766
,34.17,0,2024-02-27,ORD00005818,4.0,PayPal,,Electronics,PROD00005818,110.32,,,Not Returned,Next-Day,,25.0,Female,USER00005818,City37,50.956696878147035,,44.761904761904766
,10.87,0,2023-10-04,ORD00005819,2.0,Debit Card,,Home,PROD00005819,120.63,,,Not Returned,Next-Day,,53.0,Male,USER00005819,City2,49.01477832512315,,50.54945054945055
,32.94,0,2024-12-13,ORD00005820,4.0,Gift Card,,Electronics,PROD00005820,367.61,,,Not Returned,Standard,,47.0,Female,USER00005820,City71,50.956696878147035,,61.76470588235294
27.0,49.39,1,2024-06-18,ORD00005821,1.0,Gift Card,,Books,PROD00005821,436.42,2024-07-15,Changed mind,Returned,Express,,34.0,Female,USER00005821,City47,50.66144047035767,,54.0
,1.5,0,2023-04-09,ORD00005822,5.0,Credit Card,,Home,PROD00005822,234.34,,,Not Returned,Standard,,23.0,Male,USER00005822,City53,49.01477832512315,,45.16129032258064
227.0,35.12,1,2024-03-17,ORD00005823,1.0,PayPal,,Books,PROD00005823,148.18,2024-10-30,Wrong item,Returned,Standard,,46.0,Female,USER00005823,City95,50.66144047035767,,55.42168674698795
,19.64,0,2023-04-07,ORD00005824,3.0,PayPal,,Clothing,PROD00005824,432.33,,,Not Returned,Next-Day,,29.0,Male,USER00005824,City31,52.423788105947025,,51.42857142857142
111.0,9.09,1,2024-03-15,ORD00005825,5.0,PayPal,,Clothing,PROD00005825,492.9,2024-07-04,Changed mind,Returned,Next-Day,,56.0,Male,USER00005825,City31,52.423788105947025,,51.42857142857142
,35.38,0,2024-01-15,ORD00005826,1.0,Gift Card,,Toys,PROD00005826,21.81,,,Not Returned,Standard,,30.0,Female,USER00005826,City70,49.53703703703704,,46.15384615384615
206.0,49.64,1,2023-03-30,ORD00005827,5.0,Debit Card,,Electronics,PROD00005827,374.23,2023-10-22,Changed mind,Returned,Next-Day,,25.0,Female,USER00005827,City1,50.956696878147035,,42.98245614035088
,8.27,0,2023-03-13,ORD00005828,1.0,Credit Card,,Clothing,PROD00005828,244.5,,,Not Returned,Express,,66.0,Male,USER00005828,City37,52.423788105947025,,44.761904761904766
-72.0,44.63,1,2023-11-28,ORD00005829,5.0,PayPal,,Books,PROD00005829,105.45,2023-09-17,Wrong item,Returned,Express,,52.0,Female,USER00005829,City71,50.66144047035767,,61.76470588235294
,18.95,0,2023-11-07,ORD00005830,4.0,Gift Card,,Books,PROD00005830,334.43,,,Not Returned,Standard,,43.0,Female,USER00005830,City91,50.66144047035767,,44.21052631578947
,5.68,0,2023-08-28,ORD00005831,4.0,Credit Card,,Electronics,PROD00005831,99.44,,,Not Returned,Express,,38.0,Female,USER00005831,City2,50.956696878147035,,50.54945054945055
,36.3,0,2024-09-28,ORD00005832,5.0,Gift Card,,Toys,PROD00005832,461.24,,,Not Returned,Standard,,31.0,Male,USER00005832,City51,49.53703703703704,,53.2608695652174
,20.29,0,2023-07-30,ORD00005833,1.0,PayPal,,Home,PROD00005833,273.09,,,Not Returned,Next-Day,,20.0,Male,USER00005833,City92,49.01477832512315,,43.51851851851852
,28.98,0,2023-12-18,ORD00005834,4.0,Debit Card,,Books,PROD00005834,56.87,,,Not Returned,Standard,,69.0,Male,USER00005834,City24,50.66144047035767,,55.55555555555556
,4.45,0,2023-03-03,ORD00005835,4.0,Credit Card,,Home,PROD00005835,494.91,,,Not Returned,Express,,27.0,Female,USER00005835,City36,49.01477832512315,,45.08196721311475
155.0,42.99,1,2023-08-24,ORD00005836,1.0,Gift Card,,Electronics,PROD00005836,450.68,2024-01-26,Changed mind,Returned,Next-Day,,67.0,Male,USER00005836,City61,50.956696878147035,,53.77358490566038
,31.06,0,2024-01-31,ORD00005837,1.0,Credit Card,,Electronics,PROD00005837,221.66,,,Not Returned,Next-Day,,67.0,Female,USER00005837,City86,50.956696878147035,,50.0
-519.0,43.97,1,2024-06-05,ORD00005838,1.0,PayPal,,Home,PROD00005838,131.64,2023-01-03,Wrong item,Returned,Next-Day,,62.0,Female,USER00005838,City39,49.01477832512315,,58.65384615384615
,1.3,0,2023-11-06,ORD00005839,4.0,Debit Card,,Clothing,PROD00005839,63.9,,,Not Returned,Express,,70.0,Female,USER00005839,City87,52.423788105947025,,61.111111111111114
331.0,32.91,1,2023-04-05,ORD00005840,2.0,Credit Card,,Home,PROD00005840,493.98,2024-03-01,Defective,Returned,Next-Day,,52.0,Female,USER00005840,City65,49.01477832512315,,50.0
-415.0,18.62,1,2024-12-12,ORD00005841,3.0,Gift Card,,Books,PROD00005841,385.59,2023-10-24,Changed mind,Returned,Standard,,20.0,Female,USER00005841,City37,50.66144047035767,,44.761904761904766
,16.28,0,2024-02-10,ORD00005842,4.0,Credit Card,,Books,PROD00005842,476.21,,,Not Returned,Express,,19.0,Female,USER00005842,City38,50.66144047035767,,54.90196078431373
,5.12,0,2024-03-21,ORD00005843,4.0,Gift Card,,Books,PROD00005843,55.19,,,Not Returned,Express,,55.0,Male,USER00005843,City43,50.66144047035767,,55.26315789473685
,23.44,0,2023-03-07,ORD00005844,4.0,Debit Card,,Books,PROD00005844,297.3,,,Not Returned,Standard,,36.0,Female,USER00005844,City38,50.66144047035767,,54.90196078431373
693.0,7.53,1,2023-01-18,ORD00005845,4.0,Gift Card,,Electronics,PROD00005845,216.88,2024-12-11,Changed mind,Returned,Next-Day,,26.0,Male,USER00005845,City52,50.956696878147035,,44.79166666666667
,6.57,0,2024-10-03,ORD00005846,1.0,PayPal,,Electronics,PROD00005846,339.02,,,Not Returned,Standard,,37.0,Male,USER00005846,City85,50.956696878147035,,55.45454545454545
-25.0,21.54,1,2024-04-30,ORD00005847,5.0,Gift Card,,Home,PROD00005847,302.97,2024-04-05,Defective,Returned,Express,,57.0,Female,USER00005847,City99,49.01477832512315,,49.494949494949495
151.0,37.67,1,2024-02-21,ORD00005848,3.0,Gift Card,,Clothing,PROD00005848,178.14,2024-07-21,Wrong item,Returned,Express,,36.0,Male,USER00005848,City42,52.423788105947025,,51.02040816326531
310.0,23.54,1,2023-06-08,ORD00005849,3.0,Debit Card,,Clothing,PROD00005849,47.18,2024-04-13,Not as described,Returned,Express,,35.0,Male,USER00005849,City97,52.423788105947025,,50.0
,23.2,0,2024-12-08,ORD00005850,4.0,Gift Card,,Books,PROD00005850,163.31,,,Not Returned,Next-Day,,47.0,Male,USER00005850,City92,50.66144047035767,,43.51851851851852
-142.0,29.29,1,2024-01-28,ORD00005851,3.0,PayPal,,Toys,PROD00005851,323.54,2023-09-08,Defective,Returned,Standard,,46.0,Male,USER00005851,City38,49.53703703703704,,54.90196078431373
109.0,26.48,1,2023-05-14,ORD00005852,5.0,Debit Card,,Electronics,PROD00005852,430.42,2023-08-31,Not as described,Returned,Express,,22.0,Male,USER00005852,City15,50.956696878147035,,57.798165137614674
-309.0,31.74,1,2024-06-01,ORD00005853,4.0,Gift Card,,Books,PROD00005853,473.59,2023-07-28,Wrong item,Returned,Next-Day,,63.0,Male,USER00005853,City18,50.66144047035767,,49.03846153846153
501.0,38.5,1,2023-05-25,ORD00005854,1.0,PayPal,,Books,PROD00005854,411.98,2024-10-07,Not as described,Returned,Express,,52.0,Female,USER00005854,City98,50.66144047035767,,47.66355140186916
,14.86,0,2023-12-09,ORD00005855,4.0,Gift Card,,Clothing,PROD00005855,424.57,,,Not Returned,Express,,48.0,Female,USER00005855,City45,52.423788105947025,,41.83673469387755
46.0,17.07,1,2024-01-02,ORD00005856,3.0,Debit Card,,Clothing,PROD00005856,215.12,2024-02-17,Changed mind,Returned,Next-Day,,25.0,Female,USER00005856,City99,52.423788105947025,,49.494949494949495
,42.61,0,2024-11-20,ORD00005857,4.0,PayPal,,Electronics,PROD00005857,318.33,,,Not Returned,Standard,,51.0,Female,USER00005857,City70,50.956696878147035,,46.15384615384615
,23.87,0,2024-08-04,ORD00005858,4.0,Debit Card,,Books,PROD00005858,153.93,,,Not Returned,Express,,48.0,Female,USER00005858,City8,50.66144047035767,,49.45054945054945
454.0,1.77,1,2023-10-01,ORD00005859,2.0,Credit Card,,Electronics,PROD00005859,427.72,2024-12-28,Wrong item,Returned,Express,,67.0,Female,USER00005859,City35,50.956696878147035,,54.285714285714285
,15.15,0,2024-06-30,ORD00005860,4.0,PayPal,,Electronics,PROD00005860,261.65,,,Not Returned,Express,,46.0,Male,USER00005860,City16,50.956696878147035,,44.086021505376344
-40.0,47.4,1,2023-02-26,ORD00005861,2.0,Debit Card,,Electronics,PROD00005861,496.19,2023-01-17,Wrong item,Returned,Next-Day,,66.0,Male,USER00005861,City63,50.956696878147035,,42.15686274509804
-44.0,27.97,1,2023-06-25,ORD00005862,1.0,Gift Card,,Home,PROD00005862,63.62,2023-05-12,Defective,Returned,Standard,,48.0,Female,USER00005862,City22,49.01477832512315,,43.103448275862064
,33.89,0,2024-08-28,ORD00005863,5.0,PayPal,,Clothing,PROD00005863,345.93,,,Not Returned,Standard,,54.0,Female,USER00005863,City53,52.423788105947025,,45.16129032258064
